command,ratio,throughput
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e0 -H28 -M4 -T,0.7435388357441834,2287143.6707778354
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e0 -H28 -M128 -T,0.7397713738362004,2273121.134067019
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e0 -H28 -M255 -T,0.7398843867213152,2273474.880422973
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e1 -H10 -M4 -T,0.7350855450851007,10925053.432449529
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e1 -H10 -M128 -T,0.7312573707533991,10678449.035128878
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e1 -H10 -M255 -T,0.731292481552658,10800076.741704816
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e1 -H15 -M4 -T,0.7351879515829393,11002522.551532986
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e1 -H15 -M128 -T,0.7312112878293717,11184931.343754526
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e1 -H15 -M255 -T,0.7312822409028742,10679304.218341412
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e1 -H28 -M4 -T,0.7346843310560688,2182789.020392237
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e1 -H28 -M128 -T,0.7309325958602539,2149511.023673056
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e1 -H28 -M255 -T,0.7310152525335093,2149438.50551165
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e2 -H10 -M4 -T,0.7288610587039763,7145323.224930466
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e2 -H10 -M128 -T,0.7249169455872218,7105230.091869897
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e2 -H10 -M255 -T,0.7249282834494825,7087502.909025849
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e2 -H15 -M4 -T,0.728899826878158,7014300.255331642
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e2 -H15 -M128 -T,0.724884760687901,6959039.314110534
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e2 -H15 -M255 -T,0.7249213344371291,7064243.859176775
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e2 -H28 -M4 -T,0.728506293336464,1943766.4336053198
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e2 -H28 -M128 -T,0.724702257679253,1962944.6531586982
bsc e run.dat run.dat.bsc -b1 -m6 -cp -e2 -H28 -M255 -T,0.7247483406032803,1926265.2690171725
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e0 -H10 -M4 -T,0.7437992408386873,12859718.920539482
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e0 -H10 -M128 -T,0.7400493343303337,11950539.467643712
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e0 -H10 -M255 -T,0.7400851766045773,13204739.868674232
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e0 -H15 -M4 -T,0.7438120416509171,13192784.839501258
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e0 -H15 -M128 -T,0.7399619230696787,13091279.694496116
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e0 -H15 -M255 -T,0.74002629286832,12338537.608746665
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e0 -H28 -M4 -T,0.7436053999677785,2242890.58980649
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e0 -H28 -M128 -T,0.7398938958961144,2219483.7020042576
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e0 -H28 -M255 -T,0.7399973996064299,2260494.1494719665
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e1 -H10 -M4 -T,0.734937421400727,10157455.770223998
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e1 -H10 -M128 -T,0.7311648391678521,10256117.177507157
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e1 -H10 -M255 -T,0.7311889778423426,10156664.129219444
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e1 -H15 -M4 -T,0.7349553425378488,10289419.306676237
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e1 -H15 -M128 -T,0.7311055896941027,10286438.265395252
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e1 -H15 -M255 -T,0.7311560614680374,9703664.64882483
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e1 -H28 -M4 -T,0.7347541869170945,2106234.1766217193
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e1 -H28 -M128 -T,0.7310558493951524,2085705.4940308242
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e1 -H28 -M255 -T,0.7311326542685315,2122783.2623363556
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e2 -H10 -M4 -T,0.7287875454680278,6931786.457990665
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e2 -H10 -M128 -T,0.7248920754377466,6659283.677573779
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e2 -H10 -M255 -T,0.7248975615001308,6561885.224525435
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e2 -H15 -M4 -T,0.728782425143136,6690562.439073852
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e2 -H15 -M128 -T,0.7248459925137193,6658061.956659007
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e2 -H15 -M255 -T,0.7248737885631326,6607501.603614628
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e2 -H28 -M4 -T,0.7285724918225669,1938256.1294776679
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e2 -H28 -M128 -T,0.7248083215520144,1921450.4494103196
bsc e run.dat run.dat.bsc -b1 -m6 -ca -e2 -H28 -M255 -T,0.72485733037598,1876352.655257223
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e0 -H10 -M4 -T,0.7487195073223389,8159454.34758288
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e0 -H10 -M128 -T,0.7448646341537009,10302883.17042189
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e0 -H10 -M255 -T,0.7449224206774812,10717203.571621083
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e0 -H15 -M4 -T,0.7490066112537792,11147140.538580012
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e0 -H15 -M128 -T,0.7448046532049668,11199393.244620921
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e0 -H15 -M255 -T,0.7448803608658688,11113146.182066258
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e0 -H28 -M4 -T,0.7489404127676764,2086383.9541304065
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e0 -H28 -M128 -T,0.7447486953686479,2034409.1652599329
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e0 -H28 -M255 -T,0.744842689904164,2045641.2157817692
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e1 -H10 -M4 -T,0.7389488302160613,7797622.303354697
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e1 -H10 -M128 -T,0.7351619842209873,8917848.522927273
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e1 -H10 -M255 -T,0.7351949005952926,9620062.99663409
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e1 -H15 -M4 -T,0.7392216703853026,9259160.632066948
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e1 -H15 -M128 -T,0.7351206558843597,9280312.790417418
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e1 -H15 -M255 -T,0.7351736878207403,9633174.171576604
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e1 -H28 -M4 -T,0.7391880225360128,2055219.1113125854
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e1 -H28 -M128 -T,0.7350738414853477,2002601.250213216
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e1 -H28 -M255 -T,0.7351473547212961,2011817.9151810424
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e2 -H10 -M4 -T,0.7325242854266593,5516453.429726031
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e2 -H10 -M128 -T,0.7286650234081139,5780319.159639231
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e2 -H10 -M255 -T,0.7286785556953282,5973589.01063238
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e2 -H15 -M4 -T,0.7327901765835473,6188220.594674106
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e2 -H15 -M128 -T,0.7286258894964398,6253645.276507753
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e2 -H15 -M255 -T,0.7286646576706216,6286927.400511152
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e2 -H28 -M4 -T,0.7327473852969505,1863946.9198229131
